Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
mms.tucsonhispanicchamber.net,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
portalstone.joomla.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
keepsolution.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
searchengineland.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
zozo.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
streck.com.br,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
rege.opriessnig.at,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
archive.org,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
totta-santan.info,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
uproxx.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
tlcmgmt-my.sharepoint.com,0,0,1,4,0,0,1,1,0,1,1,1,0,0,1,0,1
elevenia.co.id,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
ojcconseil.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
myegy.to,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
carexpert.ee,0,1,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1
mylovejar.com,0,0,1,9,0,0,0,0,0,1,0,0,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
freetrafficprofitsystem.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
cobrancanet.com.br,0,0,1,3,0,0,1,0,0,0,1,1,0,0,1,0,1
thenextweb.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0
rakuten.co.jp.wshtkh.ph,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
netflix.hotmaster.dns-cloud.net,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1
covid19---shop.rf.gd,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
xossip.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
webzonasegvrabndata1.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
uproxx.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
sharkgiveaway.ga,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
gamingakhada.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1
opteckm.my-free.website,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
toplinok.beget.tech,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
bpoconnectja.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
zdravets.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
sourceforge.net,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
grubbwhatsapp.dns04.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
conferma.n26.corporateportal.usareprivatedati.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
friendlycabdavis.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
ink361.com,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,0
variety.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
emapla.com.br,0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0,1
oralco.co,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
thenextweb.com,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,0
snip.ly,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
mace-paris.com,0,0,1,7,0,0,0,1,0,1,0,1,0,0,1,0,1
swallowthisbitchpics.com,0,0,1,8,0,0,0,0,0,1,1,0,0,0,1,0,1
central-de-vendas.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
vk-com.byethost5.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
katproxy.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
oooue.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
managechamp.com,0,0,1,11,0,0,0,0,0,1,1,1,0,0,1,0,1
wildpridesafaris.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
78.143.96.35,1,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
zea-ya.net,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
sfglobe.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
ecusltd-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
bcpzonasegurabeta.viabcp.com.joyinthemiddle.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
delgadaygordo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
profinishmi.com,0,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
espn.go.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
pitchfork.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
therockacc.org,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
manutencaoitauchecks.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
prettanike.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
yoho.com.tw,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
dantri.com.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
bank-sec.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
trr20200410010207145.domtemporario.com.br,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
satkom.id,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
cloudserver009964.home.pl,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
cheezburger.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
telegraf.com.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
betasusgirisadresi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
comdi3horas.joomla.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
pocked-capital.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
showmore.a3579.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
danielescivoli.it,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
cracksbot.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
amherstburghomehealth.ca,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
ummamiexpress.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
paxfulonlinepayment.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
therockacc.org,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
ramrokaam.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
jcbrcontabil.com.br,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
burkestar.com,0,1,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
tortik.spb.ru,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
bbfunding-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
celsahiinc.000webhostapp.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
zlobek.stargard.pl,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
google.com,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
budgetbots.com,0,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
thenextweb.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0
albel.intnet.mu,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
findngrow.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
lordkrishnaschool.co.in,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
spiny-plume-nitrogen.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
wikimapia.org,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
lnstagram.pp.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
seesaawiki.jp,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
smallseotools.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
shophealthybits.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,1
advonationusa.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
olx.ro,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
askubuntu.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
qualityconstructionenterprisesllc.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
fortune.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
ig-always.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
clients-verification-updates-case-234.blogspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
arerovs.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
bcpzonasegurabeta-viabcp-com.360egyptours.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
wearegames.es,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
mtmonly.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
enigreen.net,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
donslan.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
aresozcs.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
bluegape.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
grrasawstraining.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
irecommend.ru,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
indianexpress.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
otomoto.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
apidog-service.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
kotaku.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
prettanike.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
bigcredjf.com.br,0,1,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
hasmob.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,0
sprint.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,1,0
capminvestment.com,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
gerente-protecao.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
darkhost.pro,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
ilcdelhi.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
diply.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0
honeysaienterprises.com,0,1,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,0,0,0,1,1,0
mandan.com.tr,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
soyalejo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
manager.co.th,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
officialtobinbell.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
authsecurepagr.ir,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
ersfilter-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
bigcinema.tv,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
lender.testing.santander.poweredbydivido.com:443,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
bcpzonasegurabeta.viabcp.com.pe.consultas-afp.john-burdett.com,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,1
myspace.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
pagesyouraccount.cloudns.asia,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
bcskntc.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
irecommend.ru,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
labyrinthtanning.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
khabaronline.ir,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0
medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
u1047531.cp.regruhosting.ru,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
jabezrealtyservices.com,0,0,1,3,1,0,0,0,0,1,0,1,0,0,1,0,1
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
wikimapia.org,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
po.do,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
kovolem.cz,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
aruba-2020.jdevcloud.com,0,0,1,5,0,0,0,1,0,0,1,1,0,0,1,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
myrnd.info,0,1,1,8,0,0,0,0,0,1,0,1,0,0,1,0,1
prettanike.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
pnrm.jp,0,0,1,11,0,0,0,0,0,0,0,1,0,0,1,0,1
churchbrm.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
thenextweb.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
m7po.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
kvsrogurgaon.in,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
arstechnica.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
aibat.ru,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
plusmarcas.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1
otomoto.pl,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
mne.edu.vn,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
abcnews.go.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
skyrock.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
presenteie-quem-merece.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
mediaset.it,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
paypal.letima.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
lansparpofa1987.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
ilardo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
muggetlogin.oa.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
hubpages.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
fazenda.gov.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
parochiebavel.nl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
5gigbucks.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
cheezburger.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
labyrinthtanning.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
advonationusa.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
1001golos.dxservice.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
io9.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
motthegioi.vn,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
mixoplata.best,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1
rockysite.net,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
ltc5.blob.core.windows.net,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
jessenewhart.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
techmarketingbuffalo.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
gcspolk.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
mediaset.it,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
vixas.atwebpages.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
ladycavendishdiary.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
comprasautorizada.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
enigreen.net,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
69.167.151.209,1,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
files-wetranfer.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
